Date,Region,Confirmed_Cases,Active_Cases,Cured/Discharged,Death,Forecasted,Forecasted_high,Forecasted_low,Confirmed_Cases_Daywise,Active_Cases_Daywise,Forecasted_Cases_Daywise,Forecasted_Cases_high_Daywise,Forecasted_Cases_low_Daywise,Forecasted_active,Forecasted_active_high,Forecasted_active_low,Forecasted_Active_Cases_Daywise,Forecasted_Active_Cases_high_Daywise,Forecasted_Active_Cases_low_Daywise
21-04-2020,Andaman and Nicobar Islands,16,5,11.0,0,,,,0,0,,,,,,,,,
22-04-2020,Andaman and Nicobar Islands,18,7,11.0,0,,,,2,2,,,,,,,,,
23-04-2020,Andaman and Nicobar Islands,22,11,11.0,0,,,,4,4,,,,,,,,,
24-04-2020,Andaman and Nicobar Islands,27,16,11.0,0,,,,5,5,,,,,,,,,
25-04-2020,Andaman and Nicobar Islands,33,22,11.0,0,,,,6,6,,,,,,,,,
26-04-2020,Andaman and Nicobar Islands,33,22,11.0,0,,,,0,0,,,,,,,,,
27-04-2020,Andaman and Nicobar Islands,33,22,11.0,0,,,,0,0,,,,,,,,,
28-04-2020,Andaman and Nicobar Islands,33,18,15.0,0,,,,0,0,,,,,,,,,
29-04-2020,Andaman and Nicobar Islands,33,18,15.0,0,,,,0,0,,,,,,,,,
30-04-2020,Andaman and Nicobar Islands,33,17,16.0,0,,,,0,0,,,,,,,,,
01-05-2020,Andaman and Nicobar Islands,33,17,16.0,0,,,,0,0,,,,,,,,,
02-05-2020,Andaman and Nicobar Islands,33,17,16.0,0,,,,0,0,,,,,,,,,
03-05-2020,Andaman and Nicobar Islands,33,1,32.0,0,,,,0,0,,,,,,,,,
04-05-2020,Andaman and Nicobar Islands,33,1,32.0,0,,,,0,0,,,,,,,,,
05-05-2020,Andaman and Nicobar Islands,33,1,32.0,0,,,,0,0,,,,,,,,,
06-05-2020,Andaman and Nicobar Islands,33,1,32.0,0,,,,0,0,,,,,,,,,
07-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
08-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
09-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
10-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
11-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
12-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
13-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
14-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
15-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
16-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
17-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
18-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
19-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
20-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
21-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
22-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
23-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
24-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
25-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
26-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
27-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
28-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
29-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
30-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
31-05-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
01-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
02-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
03-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
04-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
05-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
06-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
07-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
08-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
09-06-2020,Andaman and Nicobar Islands,33,0,33.0,0,,,,0,0,,,,,,,,,
10-06-2020,Andaman and Nicobar Islands,34,1,33.0,0,,,,1,1,,,,,,,,,
11-06-2020,Andaman and Nicobar Islands,38,5,33.0,0,,,,4,4,,,,,,,,,
12-06-2020,Andaman and Nicobar Islands,38,5,33.0,0,,,,0,0,,,,,,,,,
13-06-2020,Andaman and Nicobar Islands,38,5,33.0,0,,,,0,0,,,,,,,,,
14-06-2020,Andaman and Nicobar Islands,38,5,33.0,0,,,,0,0,,,,,,,,,
15-06-2020,Andaman and Nicobar Islands,41,8,33.0,0,,,,3,3,,,,,,,,,
16-06-2020,Andaman and Nicobar Islands,44,11,33.0,0,,,,3,3,,,,,,,,,
17-06-2020,Andaman and Nicobar Islands,44,11,33.0,0,,,,0,0,,,,,,,,,
18-06-2020,Andaman and Nicobar Islands,44,11,33.0,0,,,,0,0,,,,,,,,,
19-06-2020,Andaman and Nicobar Islands,45,10,35.0,0,,,,1,0,,,,,,,,,
20-06-2020,Andaman and Nicobar Islands,47,11,36.0,0,,,,2,1,,,,,,,,,
21-06-2020,Andaman and Nicobar Islands,48,11,37.0,0,,,,1,0,,,,,,,,,
22-06-2020,Andaman and Nicobar Islands,48,11,37.0,0,,,,0,0,,,,,,,,,
23-06-2020,Andaman and Nicobar Islands,50,10,40.0,0,,,,2,0,,,,,,,,,
24-06-2020,Andaman and Nicobar Islands,56,13,43.0,0,,,,6,3,,,,,,,,,
25-06-2020,Andaman and Nicobar Islands,59,16,43.0,0,,,,3,3,,,,,,,,,
26-06-2020,Andaman and Nicobar Islands,72,29,43.0,0,,,,13,13,,,,,,,,,
27-06-2020,Andaman and Nicobar Islands,72,29,43.0,0,,,,0,0,,,,,,,,,
28-06-2020,Andaman and Nicobar Islands,76,31,45.0,0,,,,4,2,,,,,,,,,
29-06-2020,Andaman and Nicobar Islands,90,44,46.0,0,,,,14,13,,,,,,,,,
30-06-2020,Andaman and Nicobar Islands,97,47,50.0,0,,,,7,3,,,,,,,,,
01-07-2020,Andaman and Nicobar Islands,100,50,50.0,0,,,,3,3,,,,,,,,,
02-07-2020,Andaman and Nicobar Islands,109,58,51.0,0,,,,9,8,,,,,,,,,
03-07-2020,Andaman and Nicobar Islands,116,62,54.0,0,,,,7,4,,,,,,,,,
04-07-2020,Andaman and Nicobar Islands,119,53,66.0,0,,,,3,0,,,,,,,,,
05-07-2020,Andaman and Nicobar Islands,125,53,72.0,0,,,,6,0,,,,,,,,,
06-07-2020,Andaman and Nicobar Islands,141,67,74.0,0,,,,16,14,,,,,,,,,
07-07-2020,Andaman and Nicobar Islands,147,72,75.0,0,,,,6,5,,,,,,,,,
08-07-2020,Andaman and Nicobar Islands,149,72,77.0,0,,,,2,0,,,,,,,,,
09-07-2020,Andaman and Nicobar Islands,151,68,83.0,0,,,,2,0,,,,,,,,,
10-07-2020,Andaman and Nicobar Islands,156,64,92.0,0,,,,5,0,,,,,,,,,
11-07-2020,Andaman and Nicobar Islands,163,70,93.0,0,,,,7,6,,,,,,,,,
12-07-2020,Andaman and Nicobar Islands,163,70,93.0,0,,,,0,0,,,,,,,,,
13-07-2020,Andaman and Nicobar Islands,166,57,109.0,0,,,,3,0,,,,,,,,,
14-07-2020,Andaman and Nicobar Islands,166,57,109.0,0,,,,0,0,,,,,,,,,
15-07-2020,Andaman and Nicobar Islands,176,46,130.0,0,,,,10,0,,,,,,,,,
16-07-2020,Andaman and Nicobar Islands,180,47,133.0,0,,,,4,1,,,,,,,,,
17-07-2020,Andaman and Nicobar Islands,194,52,142.0,0,,,,14,5,,,,,,,,,
18-07-2020,Andaman and Nicobar Islands,198,53,145.0,0,,,,4,1,,,,,,,,,
19-07-2020,Andaman and Nicobar Islands,203,58,145.0,0,,,,5,5,,,,,,,,,
20-07-2020,Andaman and Nicobar Islands,207,55,152.0,0,,,,4,0,,,,,,,,,
21-07-2020,Andaman and Nicobar Islands,212,53,159.0,0,,,,5,0,,,,,,,,,
22-07-2020,Andaman and Nicobar Islands,221,58,163.0,0,,,,9,5,,,,,,,,,
23-07-2020,Andaman and Nicobar Islands,240,70,170.0,0,,,,19,12,,,,,,,,,
24-07-2020,Andaman and Nicobar Islands,259,85,174.0,0,,,,19,15,,,,,,,,,
25-07-2020,Andaman and Nicobar Islands,290,114,176.0,0,,,,31,29,,,,,,,,,
26-07-2020,Andaman and Nicobar Islands,324,142,182.0,0,,,,34,28,,,,,,,,,
27-07-2020,Andaman and Nicobar Islands,338,145,192.0,1,,,,14,3,,,,,,,,,
28-07-2020,Andaman and Nicobar Islands,363,166,196.0,1,,,,25,21,,,,,,,,,
29-07-2020,Andaman and Nicobar Islands,428,225,201.0,2,,,,65,59,,,,,,,,,
30-07-2020,Andaman and Nicobar Islands,471,266,201.0,4,,,,43,41,,,,,,,,,
31-07-2020,Andaman and Nicobar Islands,548,329,214.0,5,,,,77,63,,,,,,,,,
01-08-2020,Andaman and Nicobar Islands,636,403,226.0,7,,,,88,74,,,,,,,,,
02-08-2020,Andaman and Nicobar Islands,734,484,242.0,8,,,,98,81,,,,,,,,,
03-08-2020,Andaman and Nicobar Islands,830,557,263.0,10,,,,96,73,,,,,,,,,
04-08-2020,Andaman and Nicobar Islands,928,639,277.0,12,,,,98,82,,,,,,,,,
05-08-2020,Andaman and Nicobar Islands,1027,687,326.0,14,,,,99,48,,,,,,,,,
06-08-2020,Andaman and Nicobar Islands,1123,752,355.0,16,,,,96,65,,,,,,,,,
07-08-2020,Andaman and Nicobar Islands,1222,778,425.0,19,,,,99,26,,,,,,,,,
08-08-2020,Andaman and Nicobar Islands,1351,831,500.0,20,,,,129,53,,,,,,,,,
09-08-2020,Andaman and Nicobar Islands,1490,822,648.0,20,,,,139,0,,,,,,,,,
10-08-2020,Andaman and Nicobar Islands,1625,896,709.0,20,,,,135,74,,,,,,,,,
11-08-2020,Andaman and Nicobar Islands,1764,994,749.0,21,,,,139,98,,,,,,,,,
12-08-2020,Andaman and Nicobar Islands,1900,1050,829.0,21,,,,136,56,,,,,,,,,
13-08-2020,Andaman and Nicobar Islands,2037,1091,924.0,22,,,,137,41,,,,,,,,,
14-08-2020,Andaman and Nicobar Islands,2186,1130,1032.0,24,,,,149,39,,,,,,,,,
15-08-2020,Andaman and Nicobar Islands,2306,1154,1128.0,24,,,,120,24,,,,,,,,,
16-08-2020,Andaman and Nicobar Islands,2399,1145,1226.0,28,,,,93,0,,,,,,,,,
17-08-2020,Andaman and Nicobar Islands,2445,1091,1325.0,29,,,,46,0,,,,,,,,,
18-08-2020,Andaman and Nicobar Islands,2529,1078,1421.0,30,,,,84,0,,,,,,,,,
19-08-2020,Andaman and Nicobar Islands,2604,1045,1529.0,30,,,,75,0,,,,,,,,,
20-08-2020,Andaman and Nicobar Islands,2680,1011,1638.0,31,,,,76,0,,,,,,,,,
21-08-2020,Andaman and Nicobar Islands,2747,971,1744.0,32,,,,67,0,,,,,,,,,
22-08-2020,Andaman and Nicobar Islands,2808,923,1853.0,32,,,,61,0,,,,,,,,,
23-08-2020,Andaman and Nicobar Islands,2860,864,1963.0,33,,,,52,0,,,,,,,,,
24-08-2020,Andaman and Nicobar Islands,2904,777,2092.0,35,,,,44,0,,,,,,,,,
25-08-2020,Andaman and Nicobar Islands,2945,677,2231.0,37,,,,41,0,,,,,,,,,
26-08-2020,Andaman and Nicobar Islands,2985,635,2309.0,41,,,,40,0,,,,,,,,,
27-08-2020,Andaman and Nicobar Islands,3018,602,2374.0,42,,,,33,0,,,,,,,,,
28-08-2020,Andaman and Nicobar Islands,3050,564,2444.0,42,,,,32,0,,,,,,,,,
29-08-2020,Andaman and Nicobar Islands,3081,518,2519.0,44,,,,31,0,,,,,,,,,
30-08-2020,Andaman and Nicobar Islands,3104,473,2586.0,45,,,,23,0,,,,,,,,,
31-08-2020,Andaman and Nicobar Islands,3132,439,2647.0,46,,,,28,0,,,,,,,,,
01-09-2020,Andaman and Nicobar Islands,3160,400,2714.0,46,,,,28,0,,,,,,,,,
02-09-2020,Andaman and Nicobar Islands,3186,381,2758.0,47,,,,26,0,,,,,,,,,
03-09-2020,Andaman and Nicobar Islands,3223,352,2823.0,48,,,,37,0,,,,,,,,,
04-09-2020,Andaman and Nicobar Islands,3257,345,2863.0,49,,,,34,0,,,,,,,,,
05-09-2020,Andaman and Nicobar Islands,3292,338,2904.0,50,,,,35,0,,,,,,,,,
06-09-2020,Andaman and Nicobar Islands,3332,331,2951.0,50,,,,40,0,,,,,,,,,
07-09-2020,Andaman and Nicobar Islands,3359,312,2997.0,50,,,,27,0,,,,,,,,,
08-09-2020,Andaman and Nicobar Islands,3392,307,3035.0,50,,,,33,0,,,,,,,,,
09-09-2020,Andaman and Nicobar Islands,3426,297,3078.0,51,,,,34,0,,,,,,,,,
10-09-2020,Andaman and Nicobar Islands,3465,293,3121.0,51,,,,39,0,,,,,,,,,
11-09-2020,Andaman and Nicobar Islands,3494,286,3157.0,51,,,,29,0,,,,,,,,,
12-09-2020,Andaman and Nicobar Islands,3521,268,3202.0,51,,,,27,0,,,,,,,,,
13-09-2020,Andaman and Nicobar Islands,3546,252,3243.0,51,,,,25,0,,,,,,,,,
14-09-2020,Andaman and Nicobar Islands,3557,227,3278.0,52,,,,11,0,,,,,,,,,
15-09-2020,Andaman and Nicobar Islands,3574,204,3318.0,52,,,,17,0,,,,,,,,,
16-09-2020,Andaman and Nicobar Islands,3593,196,3345.0,52,,,,19,0,,,,,,,,,
17-09-2020,Andaman and Nicobar Islands,3604,174,3378.0,52,,,,11,0,,,,,,,,,
18-09-2020,Andaman and Nicobar Islands,3631,165,3414.0,52,,,,27,0,,,,,,,,,
19-09-2020,Andaman and Nicobar Islands,3644,156,3436.0,52,,,,13,0,,,,,,,,,
20-09-2020,Andaman and Nicobar Islands,3651,147,3452.0,52,,,,7,0,,,,,,,,,
21-09-2020,Andaman and Nicobar Islands,3673,152,3469.0,52,,,,22,5,,,,,,,,,
22-09-2020,Andaman and Nicobar Islands,3691,160,3479.0,52,,,,18,8,,,,,,,,,
23-09-2020,Andaman and Nicobar Islands,3712,166,3494.0,52,,,,21,6,,,,,,,,,
24-09-2020,Andaman and Nicobar Islands,3744,189,3503.0,52,,,,32,23,,,,,,,,,
25-09-2020,Andaman and Nicobar Islands,3759,179,3528.0,52,,,,15,0,,,,,,,,,
26-09-2020,Andaman and Nicobar Islands,3774,171,3551.0,52,,,,15,0,,,,,,,,,
27-09-2020,Andaman and Nicobar Islands,3794,188,3553.0,53,,,,20,17,,,,,,,,,
28-09-2020,Andaman and Nicobar Islands,3803,168,3582.0,53,,,,9,0,,,,,,,,,
29-09-2020,Andaman and Nicobar Islands,3821,181,3587.0,53,,,,18,13,,,,,,,,,
30-09-2020,Andaman and Nicobar Islands,3835,174,3608.0,53,,,,14,0,,,,,,,,,
01-10-2020,Andaman and Nicobar Islands,3848,172,3623.0,53,,,,13,0,,,,,,,,,
02-10-2020,Andaman and Nicobar Islands,3858,174,3631.0,53,,,,10,2,,,,,,,,,
03-10-2020,Andaman and Nicobar Islands,3868,173,3642.0,53,,,,10,0,,,,,,,,,
04-10-2020,Andaman and Nicobar Islands,3884,182,3649.0,53,,,,16,9,,,,,,,,,
05-10-2020,Andaman and Nicobar Islands,3899,186,3659.0,54,,,,15,4,,,,,,,,,
06-10-2020,Andaman and Nicobar Islands,3912,180,3678.0,54,,,,13,0,,,,,,,,,
07-10-2020,Andaman and Nicobar Islands,3935,185,3696.0,54,,,,23,5,,,,,,,,,
08-10-2020,Andaman and Nicobar Islands,3952,190,3707.0,55,,,,17,5,,,,,,,,,
09-10-2020,Andaman and Nicobar Islands,3976,197,3724.0,55,,,,24,7,,,,,,,,,
10-10-2020,Andaman and Nicobar Islands,3992,193,3744.0,55,,,,16,0,,,,,,,,,
11-10-2020,Andaman and Nicobar Islands,4005,186,3764.0,55,,,,13,0,,,,,,,,,
12-10-2020,Andaman and Nicobar Islands,4023,198,3770.0,55,,,,18,12,,,,,,,,,
13-10-2020,Andaman and Nicobar Islands,4036,199,3782.0,55,,,,13,1,,,,,,,,,
14-10-2020,Andaman and Nicobar Islands,4046,195,3796.0,55,,,,10,0,,,,,,,,,
15-10-2020,Andaman and Nicobar Islands,4062,190,3817.0,55,,,,16,0,,,,,,,,,
16-10-2020,Andaman and Nicobar Islands,4072,185,3831.0,56,,,,10,0,,,,,,,,,
17-10-2020,Andaman and Nicobar Islands,4083,179,3848.0,56,,,,11,0,,,,,,,,,
18-10-2020,Andaman and Nicobar Islands,4108,184,3868.0,56,,,,25,5,,,,,,,,,
19-10-2020,Andaman and Nicobar Islands,4126,178,3892.0,56,,,,18,0,,,,,,,,,
20-10-2020,Andaman and Nicobar Islands,4141,183,3902.0,56,,,,15,5,,,,,,,,,
21-10-2020,Andaman and Nicobar Islands,4168,199,3913.0,56,,,,27,16,,,,,,,,,
22-10-2020,Andaman and Nicobar Islands,4184,190,3937.0,57,,,,16,0,,,,,,,,,
23-10-2020,Andaman and Nicobar Islands,4207,204,3945.0,58,,,,23,14,,,,,,,,,
24-10-2020,Andaman and Nicobar Islands,4225,199,3968.0,58,,,,18,0,,,,,,,,,
25-10-2020,Andaman and Nicobar Islands,4245,204,3983.0,58,,,,20,5,,,,,,,,,
26-10-2020,Andaman and Nicobar Islands,4253,198,3997.0,58,,,,8,0,,,,,,,,,
27-10-2020,Andaman and Nicobar Islands,4274,197,4019.0,58,,,,21,0,,,,,,,,,
28-10-2020,Andaman and Nicobar Islands,4289,192,4039.0,58,,,,15,0,,,,,,,,,
29-10-2020,Andaman and Nicobar Islands,4305,192,4054.0,59,,,,16,0,,,,,,,,,
30-10-2020,Andaman and Nicobar Islands,4317,182,4076.0,59,,,,12,0,,,,,,,,,
31-10-2020,Andaman and Nicobar Islands,4332,173,4100.0,59,,,,15,0,,,,,,,,,
01-11-2020,Andaman and Nicobar Islands,4340,168,4112.0,60,,,,8,0,,,,,,,,,
02-11-2020,Andaman and Nicobar Islands,4352,160,4132.0,60,,,,12,0,,,,,,,,,
03-11-2020,Andaman and Nicobar Islands,4372,159,4153.0,60,,,,20,0,,,,,,,,,
04-11-2020,Andaman and Nicobar Islands,4389,166,4163.0,60,,,,17,7,,,,,,,,,
05-11-2020,Andaman and Nicobar Islands,4403,168,4175.0,60,,,,14,2,,,,,,,,,
06-11-2020,Andaman and Nicobar Islands,4420,166,4194.0,60,,,,17,0,,,,,,,,,
07-11-2020,Andaman and Nicobar Islands,4441,175,4206.0,60,,,,21,9,,,,,,,,,
08-11-2020,Andaman and Nicobar Islands,4450,169,4221.0,60,,,,9,0,,,,,,,,,
09-11-2020,Andaman and Nicobar Islands,4463,164,4239.0,60,,,,13,0,,,,,,,,,
10-11-2020,Andaman and Nicobar Islands,4477,162,4255.0,60,,,,14,0,,,,,,,,,
11-11-2020,Andaman and Nicobar Islands,4494,167,4267.0,60,,,,17,5,,,,,,,,,
12-11-2020,Andaman and Nicobar Islands,4507,164,4282.0,61,,,,13,0,,,,,,,,,
13-11-2020,Andaman and Nicobar Islands,4518,153,4304.0,61,,,,11,0,,,,,,,,,
14-11-2020,Andaman and Nicobar Islands,4527,151,4315.0,61,,,,9,0,,,,,,,,,
15-11-2020,Andaman and Nicobar Islands,4536,145,4330.0,61,,,,9,0,,,,,,,,,
16-11-2020,Andaman and Nicobar Islands,4557,150,4346.0,61,,,,21,5,,,,,,,,,
17-11-2020,Andaman and Nicobar Islands,4574,150,4363.0,61,,,,17,0,,,,,,,,,
18-11-2020,Andaman and Nicobar Islands,4593,154,4378.0,61,,,,19,4,,,,,,,,,
19-11-2020,Andaman and Nicobar Islands,4604,145,4398.0,61,,,,11,0,,,,,,,,,
20-11-2020,Andaman and Nicobar Islands,4617,148,4408.0,61,,,,13,3,,,,,,,,,
21-11-2020,Andaman and Nicobar Islands,4631,142,4428.0,61,,,,14,0,,,,,,,,,
22-11-2020,Andaman and Nicobar Islands,4641,140,4440.0,61,,,,10,0,,,,,,,,,
23-11-2020,Andaman and Nicobar Islands,4656,142,4453.0,61,,,,15,2,,,,,,,,,
24-11-2020,Andaman and Nicobar Islands,4667,142,4464.0,61,,,,11,0,,,,,,,,,
25-11-2020,Andaman and Nicobar Islands,4677,137,4479.0,61,,,,10,0,,,,,,,,,
26-11-2020,Andaman and Nicobar Islands,4682,130,4491.0,61,,,,5,0,,,,,,,,,
27-11-2020,Andaman and Nicobar Islands,4689,120,4508.0,61,,,,7,0,,,,,,,,,
28-11-2020,Andaman and Nicobar Islands,4698,119,4518.0,61,,,,9,0,,,,,,,,,
29-11-2020,Andaman and Nicobar Islands,4704,106,4537.0,61,,,,6,0,,,,,,,,,
30-11-2020,Andaman and Nicobar Islands,4710,99,4550.0,61,,,,6,0,,,,,,,,,
01-12-2020,Andaman and Nicobar Islands,4718,91,4566.0,61,,,,8,0,,,,,,,,,
02-12-2020,Andaman and Nicobar Islands,4723,79,4583.0,61,,,,5,0,,,,,,,,,
03-12-2020,Andaman and Nicobar Islands,4729,71,4597.0,61,,,,6,0,,,,,,,,,
04-12-2020,Andaman and Nicobar Islands,4742,70,4611.0,61,,,,13,0,,,,,,,,,
05-12-2020,Andaman and Nicobar Islands,4747,70,4616.0,61,,,,5,0,,,,,,,,,
06-12-2020,Andaman and Nicobar Islands,4758,73,4624.0,61,,,,11,3,,,,,,,,,
07-12-2020,Andaman and Nicobar Islands,4773,81,4631.0,61,,,,15,8,,,,,,,,,
08-12-2020,Andaman and Nicobar Islands,4778,70,4647.0,61,,,,5,0,,,,,,,,,
09-12-2020,Andaman and Nicobar Islands,4783,75,4647.0,61,,,,5,5,,,,,,,,,
10-12-2020,Andaman and Nicobar Islands,4791,78,4652.0,61,,,,8,3,,,,,,,,,
11-12-2020,Andaman and Nicobar Islands,4798,78,4659.0,61,,,,7,0,,,,,,,,,
12-12-2020,Andaman and Nicobar Islands,4805,79,4665.0,61,,,,7,1,,,,,,,,,
13-12-2020,Andaman and Nicobar Islands,4818,84,4673.0,61,,,,13,5,,,,,,,,,
14-12-2020,Andaman and Nicobar Islands,4834,92,4681.0,61,,,,16,8,,,,,,,,,
15-12-2020,Andaman and Nicobar Islands,4850,91,4698.0,61,,,,16,0,,,,,,,,,
17-12-2020,Andaman and Nicobar Islands,4860,92,4707.0,61,,,,10,1,,,,,,,,,
18-12-2020,Andaman and Nicobar Islands,4869,96,4712.0,61,,,,9,4,,,,,,,,,
19-12-2020,Andaman and Nicobar Islands,4875,95,4719.0,61,,,,6,0,,,,,,,,,
20-12-2020,Andaman and Nicobar Islands,4881,88,4732.0,61,,,,6,0,,,,,,,,,
21-12-2020,Andaman and Nicobar Islands,4888,86,4740.0,62,,,,7,0,,,,,,,,,
22-12-2020,Andaman and Nicobar Islands,4893,82,4749.0,62,,,,5,0,,,,,,,,,
23-12-2020,Andaman and Nicobar Islands,4896,73,4761.0,62,,,,3,0,,,,,,,,,
24-12-2020,Andaman and Nicobar Islands,4901,64,4775.0,62,,,,5,0,,,,,,,,,
25-12-2020,Andaman and Nicobar Islands,4912,69,4781.0,62,,,,11,5,,,,,,,,,
26-12-2020,Andaman and Nicobar Islands,4912,61,4789.0,62,,,,0,0,,,,,,,,,
27-12-2020,Andaman and Nicobar Islands,4924,64,4798.0,62,,,,12,3,,,,,,,,,
28-12-2020,Andaman and Nicobar Islands,4929,64,4803.0,62,,,,5,0,,,,,,,,,
29-12-2020,Andaman and Nicobar Islands,4936,63,4811.0,62,,,,7,0,,,,,,,,,
30-12-2020,Andaman and Nicobar Islands,4941,59,4820.0,62,,,,5,0,,,,,,,,,
31-12-2020,Andaman and Nicobar Islands,4947,48,4837.0,62,,,,6,0,,,,,,,,,
03-01-2121,Andaman and Nicobar Islands,4948,40,4846.0,62,,,,1,0,,,,,,,,,
04-01-2121,Andaman and Nicobar Islands,4948,38,4848.0,62,,,,0,0,,,,,,,,,
05-01-2121,Andaman and Nicobar Islands,4949,31,4856.0,62,,,,1,0,,,,,,,,,
